,client_id,date_order,quantity,sales_net,data_order_year_2017,data_order_year_2018,data_order_year_2019,data_order_quarter_1,data_order_quarter_2,data_order_quarter_3,data_order_quarter_4
22933426,268249,2018-06-22,0.000111123445,19.734,0,1,0,0,1,0,0
9692546,1844121,2018-01-09,0.0054450496,47.48212,0,1,0,1,0,0,0
62692886,2069312,2019-08-26,0.0,6.9276,0,0,1,0,0,1,0
928313,1011486,2017-10-16,0.0021113458,3.3948,1,0,0,0,0,0,1
49586091,742371,2019-04-19,0.0,30.7464,0,0,1,0,1,0,0
19403556,1675734,2018-05-02,0.00066674076,5.1848574,0,1,0,0,1,0,0
15628284,600098,2018-03-21,0.016557395,719.2166,0,1,0,1,0,0,0
46712509,355387,2019-03-18,0.0010001111,22.7976,0,0,1,1,0,0,0
56947151,1298810,2019-07-16,0.00033337035,32.3334,0,0,1,0,0,1,0
33938882,803651,2018-10-24,0.0,17.9124,0,1,0,0,0,0,1
33025199,1622817,2018-10-15,0.0,18.2988,0,1,0,0,0,0,1
49913956,1234281,2019-04-22,0.00022224693,27.8208,0,0,1,0,1,0,0
42013361,2160702,2019-01-24,0.0,20.424,0,0,1,1,0,0,0
46579721,3020,2019-03-18,0.0032225805,26.71312,0,0,1,1,0,0,0
51910611,941568,2019-05-16,0.0,6.8172,0,0,1,0,1,0,0
28172529,1086156,2018-08-16,0.000111123445,12.88,0,1,0,0,0,1,0
24716814,1278072,2018-07-13,0.016557395,52.984028,0,1,0,0,0,1,0
2470642,1028203,2017-10-30,0.0,85.0632,1,0,0,0,0,0,1
9656711,1892186,2018-01-15,0.0,155.25,0,1,0,1,0,0,0
29992976,366328,2018-08-29,0.00022224693,53.559334,0,1,0,0,0,1,0
23169281,1072745,2018-06-26,0.0032225805,49.254654,0,1,0,0,1,0,0
22018807,605624,2018-06-12,0.00022224693,61.8884,0,1,0,0,1,0,0
19686291,149114,2018-05-16,0.0,403.7328,0,1,0,0,1,0,0
58596590,865374,2019-08-06,0.0,213.8724,0,0,1,0,0,1,0
21443134,142260,2018-05-29,0.011001223,263.7884,0,1,0,0,1,0,0
42371350,1052715,2019-01-24,0.011001223,255.1896,0,0,1,1,0,0,0
6257851,2005178,2017-12-05,0.000111123445,24.357,1,0,0,0,0,0,1
18127711,1268302,2018-04-18,0.02211357,35.102737,0,1,0,0,1,0,0
27023831,1969319,2018-08-07,0.002666963,96.74904,0,1,0,0,0,1,0
46202792,144993,2019-03-04,0.00022224693,612.93774,0,0,1,1,0,0,0
43053677,1050293,2019-02-06,0.011001223,174.5275,0,0,1,1,0,0,0
33228339,1022370,2018-10-16,0.0022224693,149.64983,0,1,0,0,0,0,1
41187175,1599206,2019-01-15,0.0,54.372,0,0,1,1,0,0,0
9736605,558444,2018-01-15,0.0010001111,2.3184,0,1,0,1,0,0,0
11631668,2026737,2018-01-22,0.0010001111,162.9642,0,1,0,1,0,0,0
32190209,153091,2018-10-04,0.000111123445,15.87,0,1,0,0,0,0,1
57943646,696515,2019-07-30,0.000111123445,285.752,0,0,1,0,0,1,0
4060061,1202835,2017-11-09,0.000111123445,3.795,1,0,0,0,0,0,1
22028319,401862,2018-06-13,0.00022224693,44.006668,0,1,0,0,1,0,0
51312186,868725,2019-05-15,0.0,6.7896,0,0,1,0,1,0,0
58955039,255794,2019-08-09,0.0054450496,143.69148,0,0,1,0,0,1,0
52073461,652323,2019-05-29,0.0,44.6568,0,0,1,0,1,0,0
54551138,932241,2019-06-17,0.0,72.8916,0,0,1,0,1,0,0
42231736,1950353,2019-01-25,0.0012223581,268.56332,0,0,1,1,0,0,0
40299749,1774607,2019-01-03,0.0010001111,33.82932,0,0,1,1,0,0,0
49458122,964048,2019-04-18,0.000111123445,202.607,0,0,1,0,1,0,0
57075701,413246,2019-07-18,0.000111123445,31.579,0,0,1,0,0,1,0
18851647,2070455,2018-05-01,0.000111123445,12.19,0,1,0,0,1,0,0
23516408,405597,2018-06-29,0.0,150.3648,0,1,0,0,1,0,0
11363217,2198730,2018-02-02,0.0,100.7952,0,1,0,1,0,0,0
44840810,1106363,2019-02-27,0.0,734.6844,0,0,1,1,0,0,0
18364978,1218505,2018-04-17,0.00044449384,148.09608,0,1,0,0,1,0,0
7363499,195314,2017-12-15,0.0,41.124,1,0,0,0,0,0,1
11399094,328516,2018-02-02,0.0010001111,22.19868,0,1,0,1,0,0,0
20681865,415512,2018-05-29,0.0010001111,55.08132,0,1,0,0,1,0,0
27284184,800095,2018-08-10,0.000111123445,42.458,0,1,0,0,0,1,0
57393699,44839,2019-07-22,0.00022224693,30.890533,0,0,1,0,0,1,0
16164006,808292,2018-03-22,0.0,133.7772,0,1,0,1,0,0,0
21254925,1932712,2018-06-05,0.0010001111,3.84468,0,1,0,0,1,0,0
20150280,174707,2018-05-17,0.0054450496,96.32087,0,1,0,0,1,0,0
59880251,1605872,2019-08-16,0.00044449384,61.69152,0,0,1,0,0,1,0
19534286,1791515,2018-05-11,0.00066674076,971.52,0,1,0,0,1,0,0
32913409,2067927,2018-10-12,0.0,45.126,0,1,0,0,0,0,1
39524068,1190655,2018-12-13,0.0,126.1872,0,1,0,0,0,0,1
48850389,1102881,2019-04-02,0.0032225805,36.1974,0,0,1,0,1,0,0
27138188,2217764,2018-08-07,0.0,0.0276,0,1,0,0,0,1,0
3921094,632196,2017-10-17,0.0032225805,499.82343,1,0,0,0,0,0,1
54535907,1933771,2019-06-05,0.0,17.94,0,0,1,0,1,0,0
47004810,1140920,2019-03-20,0.013334815,0.2217124,0,0,1,1,0,0,0
19512295,185544,2018-05-14,0.0,13.1928,0,1,0,0,1,0,0
14497534,1839893,2018-03-02,0.000111123445,53.774,0,1,0,1,0,0,0
38164897,2150146,2018-12-05,0.000111123445,50.623,0,1,0,0,0,0,1
24819173,2024877,2018-07-04,0.002666963,36.672672,0,1,0,0,0,1,0
19302934,940709,2018-05-04,0.0,17.6088,0,1,0,0,1,0,0
3717654,1641663,2017-11-08,0.0,2.76,1,0,0,0,0,0,1
43907268,1237070,2019-02-18,0.0,187.0728,0,0,1,1,0,0,0
27406502,1598108,2018-08-10,0.0,54.924,0,1,0,0,0,1,0
32378295,635328,2018-09-13,0.0,83.6004,0,1,0,0,0,1,0
28098000,2202912,2018-08-16,0.011001223,98.28498,0,1,0,0,0,1,0
18871292,2218334,2018-04-19,0.0021113458,62.84152,0,1,0,0,1,0,0
31095071,444843,2018-09-05,0.0,45.7332,0,1,0,0,0,1,0
46074731,896016,2019-03-13,0.00022224693,43.362667,0,0,1,1,0,0,0
42957291,1007752,2019-02-04,0.00033337035,16.56,0,0,1,1,0,0,0
8009281,1772310,2017-12-26,0.000111123445,249.964,1,0,0,0,0,0,1
13773583,2057474,2018-02-27,0.00022224693,706.468,0,1,0,1,0,0,0
7121794,1729848,2017-12-13,0.000111123445,47.495,1,0,0,0,0,0,1
18695270,35709,2018-04-12,0.00055561727,499.8084,0,1,0,0,1,0,0
21525823,2020376,2018-06-07,0.00055561727,31.713934,0,1,0,0,1,0,0
25740797,791350,2018-07-18,0.0,37.4808,0,1,0,0,0,1,0
52004689,2224360,2019-05-24,0.0,8.4732,0,0,1,0,1,0,0
6402187,73301,2017-11-23,0.0,44.6292,1,0,0,0,0,0,1
60956135,1614636,2019-08-15,0.055450607,514.7022,0,0,1,0,0,1,0
43661365,2178277,2019-02-12,0.011001223,2.256024,0,0,1,1,0,0,0
15089443,2022604,2018-03-13,0.000111123445,12.972,0,1,0,1,0,0,0
54584806,1120305,2019-05-30,0.02211357,158.6356,0,0,1,0,1,0,0
17290649,1672854,2018-04-03,0.00033337035,90.4176,0,1,0,0,1,0,0
58674374,134706,2019-08-08,0.00022224693,45.101467,0,0,1,0,0,1,0
62594933,347733,2019-09-13,0.00033337035,64.2942,0,0,1,0,0,1,0
22354235,1899713,2018-06-13,0.011001223,62.096134,0,1,0,0,1,0,0
32438814,1455657,2018-10-09,0.00022224693,0.34346667,0,1,0,0,0,0,1
8509694,1115277,2017-12-29,0.00022224693,7.749467,1,0,0,0,0,0,1
56286554,1362985,2019-07-11,0.02211357,121.22711,0,0,1,0,0,1,0
32291045,240952,2018-10-08,0.000111123445,67.689,0,1,0,0,0,0,1
21449475,2129710,2018-06-08,0.055450607,272.7765,0,1,0,0,1,0,0
56006169,712613,2019-07-10,0.00055561727,82.0456,0,0,1,0,0,1,0
29302767,813986,2018-08-30,0.0054450496,32.522,0,1,0,0,0,1,0
20760063,2061792,2018-04-19,0.0021113458,492.84952,0,1,0,0,1,0,0
39615520,40835,2018-12-21,0.000111123445,0.92,0,1,0,0,0,0,1
13467516,2186989,2018-02-22,0.000111123445,13.754,0,1,0,1,0,0,0
15017046,1611815,2018-03-13,0.00022224693,7.2557335,0,1,0,1,0,0,0
2880804,1081268,2017-10-02,0.00022224693,0.7728,1,0,0,0,0,0,1
42510348,1658951,2019-01-29,0.0,54.3996,0,0,1,1,0,0,0
58608039,1041563,2019-08-05,0.00055561727,69.8464,0,0,1,0,0,1,0
7861852,1808553,2017-12-21,0.006778531,246.37822,1,0,0,0,0,0,1
55757925,1094636,2019-07-05,0.0,135.7092,0,0,1,0,0,1,0
29610175,423541,2018-08-30,0.0021113458,377.2,0,1,0,0,0,1,0
34686178,1963725,2018-11-01,0.0,48.162,0,1,0,0,0,0,1
52161185,1261473,2019-05-28,0.0,23.736,0,0,1,0,1,0,0
32881833,39774,2018-10-09,0.00033337035,21.4452,0,1,0,0,0,0,1
8859805,2093767,2018-01-04,0.0,53.9856,0,1,0,1,0,0,0
28262929,984086,2018-08-16,0.000111123445,157.32,0,1,0,0,0,1,0
53632601,167234,2019-06-14,0.00033337035,16.6428,0,0,1,0,1,0,0
11118846,100604,2018-01-24,0.00033337035,202.7565,0,1,0,1,0,0,0
29132386,2257833,2018-08-28,0.0,27.2412,0,1,0,0,0,1,0
49732276,1931087,2019-03-27,0.0,190.302,0,0,1,1,0,0,0
19681115,2201077,2018-05-15,0.000111123445,119.6,0,1,0,0,1,0,0
1616893,2037112,2017-09-26,0.00033337035,16.5393,1,0,0,0,0,1,0
20710288,42824,2018-05-29,0.033225916,143.0957,0,1,0,0,1,0,0
48845695,1277156,2019-04-09,0.0010001111,46.6578,0,0,1,0,1,0,0
22807132,1611815,2018-06-20,0.016890766,87.5564,0,1,0,0,1,0,0
20753508,726010,2018-05-30,0.0010001111,15.32076,0,1,0,0,1,0,0
16291837,1965968,2018-03-28,0.00022224693,71.37666,0,1,0,1,0,0,0
33074213,62457,2018-09-25,0.0010001111,3.864,0,1,0,0,0,1,0
24277467,1002641,2018-07-05,0.0,662.676,0,1,0,0,0,1,0
58265764,1661920,2019-07-23,0.0021113458,23.7636,0,0,1,0,0,1,0
48651559,670567,2019-04-09,0.0010001111,149.73,0,0,1,0,1,0,0
27141282,981101,2018-08-08,0.00022224693,151.61906,0,1,0,0,0,1,0
49105267,2125719,2019-04-15,0.000111123445,150.466,0,0,1,0,1,0,0
16786231,1059143,2018-03-30,0.0054450496,141.90742,0,1,0,1,0,0,0
20161133,1643322,2018-05-23,0.011001223,148.58322,0,1,0,0,1,0,0
33629998,409987,2018-10-18,0.0,113.5188,0,1,0,0,0,0,1
41746166,723615,2019-01-23,0.00022224693,40.3788,0,0,1,1,0,0,0
61621987,1495874,2019-09-03,0.0,3.174,0,0,1,0,0,1,0
54284725,2223431,2019-06-21,0.0,124.2,0,0,1,0,1,0,0
3151870,1728516,2017-10-13,0.0,7.8936,1,0,0,0,0,0,1
18029431,736429,2018-04-18,0.0007778642,8.81705,0,1,0,0,1,0,0
2150000,1835980,2017-10-02,0.00055561727,190.164,1,0,0,0,0,0,1
43285436,1063018,2019-02-07,0.0,6.3756,0,0,1,1,0,0,0
20845294,708057,2018-05-30,0.0012223581,45.5975,0,1,0,0,1,0,0
22697333,407858,2018-06-21,0.0,8.7216,0,1,0,0,1,0,0
44878539,322588,2019-02-27,0.000111123445,7.59,0,0,1,1,0,0,0
28357752,2029650,2018-08-20,0.00033337035,6.2721,0,1,0,0,0,1,0
6481648,1888063,2017-12-07,0.000111123445,1.863,1,0,0,0,0,0,1
4083547,569729,2017-11-09,0.0,78.8808,1,0,0,0,0,0,1
62695901,2047618,2019-09-19,0.0,18.7128,0,0,1,0,0,1,0
39800233,287980,2018-12-26,0.000111123445,13.869,0,1,0,0,0,0,1
4788069,342193,2017-11-20,0.00033337035,15.4836,1,0,0,0,0,0,1
42149310,1754594,2019-01-23,0.0,50.2596,0,0,1,1,0,0,0
3713321,2078,2017-11-06,0.0,294.5748,1,0,0,0,0,0,1
16996837,940216,2018-04-04,0.000111123445,35.167,0,1,0,0,1,0,0
33049158,270800,2018-10-15,0.0,0.2208,0,1,0,0,0,0,1
4133425,2254627,2017-11-09,0.0,150.0612,1,0,0,0,0,0,1
5299033,2167021,2017-11-23,0.0,23.8464,1,0,0,0,0,0,1
49524667,1362942,2019-04-18,0.0,431.9124,0,0,1,0,1,0,0
57374585,392667,2019-07-18,0.00044449384,6.3756,0,0,1,0,0,1,0
48018881,864359,2019-04-02,0.00022224693,80.97227,0,0,1,0,1,0,0
19299588,996941,2018-04-24,0.0,11.5092,0,1,0,0,1,0,0
10803872,1831583,2018-01-29,0.0,23.1564,0,1,0,1,0,0,0
7673948,464205,2017-11-29,0.0,15.3456,1,0,0,0,0,0,1
58472666,502685,2019-08-06,0.00066674076,103.086,0,0,1,0,0,1,0
15320154,1708388,2018-03-15,0.00033337035,21.5901,0,1,0,1,0,0,0
46820559,1788012,2019-03-21,0.008223136,111.35827,0,0,1,1,0,0,0
60210744,2212698,2019-07-09,0.0,173.88,0,0,1,0,0,1,0
57674785,187389,2019-07-30,0.0012223581,167.30583,0,0,1,0,0,1,0
19862092,2195698,2018-05-17,0.00055561727,12.059667,0,1,0,0,1,0,0
50631108,1105655,2019-05-03,0.0010001111,573.1278,0,0,1,0,1,0,0
35805213,999221,2018-11-02,0.0,270.48,0,1,0,0,0,0,1
4331460,442588,2017-11-14,0.0,15.4836,1,0,0,0,0,0,1
16438155,1242478,2018-03-30,0.0,0.2208,0,1,0,1,0,0,0
56861416,1394751,2019-07-17,0.0,5.7408,0,0,1,0,0,1,0
5176676,1920957,2017-11-23,0.0,125.4696,1,0,0,0,0,0,1
24363685,580237,2018-07-09,0.000111123445,31.809,0,1,0,0,0,1,0
39258664,1492994,2018-12-19,0.0,19.2096,0,1,0,0,0,0,1
54406490,541237,2019-05-14,0.0,19.872,0,0,1,0,1,0,0
32831263,2057717,2018-10-12,0.0,124.9452,0,1,0,0,0,0,1
16491489,1996594,2018-03-30,0.0007778642,19.6673,0,1,0,1,0,0,0
52669334,152409,2019-06-04,0.0,145.4796,0,0,1,0,1,0,0
42708039,631690,2019-02-04,0.002666963,24.77376,0,0,1,1,0,0,0
2682191,816306,2017-10-31,0.0007778642,80.5851,1,0,0,0,0,0,1
36738083,796839,2018-11-21,0.00044449384,28.41696,0,1,0,0,0,0,1
49323485,1510818,2019-04-16,0.0,129.1128,0,0,1,0,1,0,0
48869987,1970791,2019-04-12,0.011001223,87.00486,0,0,1,0,1,0,0
86127,697077,2017-09-25,0.000111123445,12.558,1,0,0,0,0,1,0
50967166,182659,2019-05-15,0.0,137.3652,0,0,1,0,1,0,0
20285341,1444500,2018-05-23,0.0,45.2916,0,1,0,0,1,0,0
5884360,148846,2017-11-29,0.0,40.0476,1,0,0,0,0,0,1
25758346,373685,2018-07-25,0.011001223,66.38628,0,1,0,0,0,1,0
62784123,1022029,2019-09-20,0.00044449384,74.86776,0,0,1,0,0,1,0
30428167,660658,2018-09-07,0.0010001111,2.898,0,1,0,0,0,1,0
45086978,1857119,2019-03-01,0.0,7.4796,0,0,1,1,0,0,0
21730821,442588,2018-06-06,0.0010001111,66.28692,0,1,0,0,1,0,0
3911808,607411,2017-11-09,0.0,53.0472,1,0,0,0,0,0,1
52705556,1271477,2019-05-29,0.0,59.6988,0,0,1,0,1,0,0
41277093,147439,2019-01-15,0.00033337035,563.04,0,0,1,1,0,0,0
12395287,1533591,2018-02-14,0.0,145.5348,0,1,0,1,0,0,0
812002,1804620,2017-09-28,0.0,9.8532,1,0,0,0,0,1,0
49871876,1580506,2019-04-19,0.0,24.2604,0,0,1,0,1,0,0
40165638,358792,2019-01-01,0.0,63.3972,0,0,1,1,0,0,0
31870565,1081064,2018-10-02,0.0,114.5124,0,1,0,0,0,0,1
33046858,69720,2018-10-12,0.000111123445,164.68,0,1,0,0,0,0,1
53242598,2045495,2019-06-10,0.00022224693,29.0444,0,0,1,0,1,0,0
12979813,1471831,2018-02-20,0.011001223,17.5674,0,1,0,1,0,0,0
11808488,16720,2018-01-30,0.0007778642,263.35806,0,1,0,1,0,0,0
6827370,61586,2017-12-12,0.00044449384,5.7684,1,0,0,0,0,0,1
45489662,926145,2019-03-06,0.0021113458,496.60266,0,0,1,1,0,0,0
4574587,1470656,2017-11-16,0.000111123445,19.228,1,0,0,0,0,0,1
39780782,1445621,2018-12-26,0.0,75.8448,0,1,0,0,0,0,1
24689922,2238068,2018-07-05,0.0054450496,29.45564,0,1,0,0,0,1,0
11754022,1796727,2018-02-07,0.0,11.3712,0,1,0,1,0,0,0
9305191,219128,2018-01-01,0.0045560617,366.758,0,1,0,1,0,0,0
46869795,1162492,2019-03-19,0.011001223,106.34749,0,0,1,1,0,0,0
1202364,1628240,2017-10-16,0.0043338146,172.1412,1,0,0,0,0,0,1
18775584,1831028,2018-04-27,0.0054450496,85.820915,0,1,0,0,1,0,0
33604581,283625,2018-10-17,0.0,32.4576,0,1,0,0,0,0,1
22117262,317342,2018-06-13,0.0,46.644,0,1,0,0,1,0,0
52460244,917085,2019-05-29,0.0,39.4128,0,0,1,0,1,0,0
32821561,442588,2018-10-10,0.000111123445,25.622,0,1,0,0,0,0,1
43616040,1234643,2019-02-13,0.00055561727,35.88,0,0,1,1,0,0,0
2085365,1636312,2017-09-29,0.0,25.53,1,0,0,0,0,1,0
3516902,96961,2017-11-06,0.011001223,72.30372,1,0,0,0,0,0,1
18387464,2256212,2018-04-25,0.0010001111,92.31096,0,1,0,0,1,0,0
57759300,2024603,2019-07-26,0.0012223581,166.06,0,0,1,0,0,1,0
3538242,990171,2017-10-11,0.000111123445,68.747,1,0,0,0,0,0,1
53628530,1450577,2019-06-14,0.00033337035,31.878,0,0,1,0,1,0,0
32980376,234938,2018-10-10,0.0,31.5744,0,1,0,0,0,0,1
19225276,509728,2018-05-08,0.00022224693,386.18533,0,1,0,0,1,0,0
5584498,1915995,2017-11-28,0.0007778642,2.346,1,0,0,0,0,0,1
28527256,1138397,2018-07-23,0.0,171.1476,0,1,0,0,0,1,0
36985908,2037029,2018-11-27,0.0021113458,33.70282,0,1,0,0,0,0,1
4316665,463240,2017-10-23,0.000111123445,53.889,1,0,0,0,0,0,1
37325170,1279952,2018-12-03,0.00022224693,1.288,0,1,0,0,0,0,1
27000122,204797,2018-07-30,0.000111123445,67.85,0,1,0,0,0,1,0
62273987,1960105,2019-09-09,0.0,949.716,0,0,1,0,0,1,0
16546431,2221791,2018-03-30,0.0,43.3044,0,1,0,1,0,0,0
33069403,1514761,2018-10-10,0.0,5.382,0,1,0,0,0,0,1
24992942,1675913,2018-07-13,0.0008889877,2.622,0,1,0,0,0,1,0
4310405,1549057,2017-11-14,0.0,490.8384,1,0,0,0,0,0,1
61564476,2019848,2019-07-01,0.0,12.2268,0,0,1,0,0,1,0
12170755,2268390,2018-02-09,0.000111123445,30.475,0,1,0,1,0,0,0
2295421,528366,2017-10-05,0.0021113458,145.9764,1,0,0,0,0,0,1
6631423,1972684,2017-12-11,0.000111123445,24.058,1,0,0,0,0,0,1
2640467,433367,2017-10-05,0.0054450496,338.99075,1,0,0,0,0,0,1
7223243,1775550,2017-12-05,0.0,199.8792,1,0,0,0,0,0,1
61277182,1557241,2019-08-28,0.011001223,3.310068,0,0,1,0,0,1,0
13784922,797727,2018-03-01,0.000111123445,18.837,0,1,0,1,0,0,0
41542190,976974,2019-01-18,0.0,18.906,0,0,1,1,0,0,0
48715322,341530,2019-03-14,0.0,4.6092,0,0,1,1,0,0,0
24514783,174016,2018-07-10,0.00044449384,2.57048,0,1,0,0,0,1,0
32240438,551004,2018-10-04,0.000111123445,16.031,0,1,0,0,0,0,1
59730892,990280,2019-08-14,0.0054450496,98.3837,0,0,1,0,0,1,0
22303997,845148,2018-06-14,0.0,97.6212,0,1,0,0,1,0,0
30114415,1883637,2018-09-04,0.002666963,31.380096,0,1,0,0,0,1,0
39946222,163485,2018-12-27,0.0,13.0824,0,1,0,0,0,0,1
31364450,1381033,2018-09-25,0.0,95.9928,0,1,0,0,0,1,0
52029899,759201,2019-05-29,0.000111123445,30.176,0,0,1,0,1,0,0
27648843,1185130,2018-08-09,0.0054450496,355.2889,0,1,0,0,0,1,0
17224049,458364,2018-04-06,0.0,62.376,0,1,0,0,1,0,0
29663196,1443882,2018-09-03,0.0010001111,6.8586,0,1,0,0,0,1,0
58196246,1676894,2019-08-02,0.0,0.4416,0,0,1,0,0,1,0
10175307,1932208,2018-01-17,0.00033337035,75.4101,0,1,0,1,0,0,0
49864051,2220513,2019-04-15,0.0,95.082,0,0,1,0,1,0,0
28979046,2104680,2018-08-21,0.0010001111,104.48256,0,1,0,0,0,1,0
29209061,343862,2018-08-29,0.0,19.7892,0,1,0,0,0,1,0
2082675,423147,2017-10-30,0.00033337035,11.5299,1,0,0,0,0,0,1
3603428,994542,2017-11-06,0.0,40.572,1,0,0,0,0,0,1
10106541,1837545,2018-01-17,0.0,7.9764,0,1,0,1,0,0,0
19825456,717254,2018-05-15,0.00044449384,148.01512,0,1,0,0,1,0,0
36029325,1913887,2018-11-16,0.0,282.486,0,1,0,0,0,0,1
9066178,1464850,2018-01-08,0.000111123445,88.228,0,1,0,1,0,0,0
21208672,93292,2018-06-05,0.0054450496,227.28232,0,1,0,0,1,0,0
16281008,1290001,2018-03-28,0.00044449384,263.86887,0,1,0,1,0,0,0
1888905,551893,2017-10-12,0.0,364.7064,1,0,0,0,0,0,1
36951063,2095460,2018-11-26,0.0,36.1284,0,1,0,0,0,0,1
2006476,1096462,2017-10-20,0.0,200.1552,1,0,0,0,0,0,1
39881896,175994,2018-12-27,0.0,4.9956,0,1,0,0,0,0,1
55636404,99092,2019-07-04,0.0,9.4944,0,0,1,0,0,1,0
14065759,1923508,2018-03-02,0.0,384.054,0,1,0,1,0,0,0
11602292,2261114,2018-02-07,0.0,126.96,0,1,0,1,0,0,0
29991176,881711,2018-09-04,0.00044449384,14.51208,0,1,0,0,0,1,0
38350805,1953099,2018-12-12,0.000111123445,184.92,0,1,0,0,0,0,1
13861678,2086022,2018-03-01,0.0010001111,79.212,0,1,0,1,0,0,0
54022358,1678866,2019-06-11,0.0021113458,33.23132,0,0,1,0,1,0,0
6696353,1171272,2017-12-07,0.00022224693,23.720667,1,0,0,0,0,0,1
24744227,918073,2018-07-12,0.0010001111,134.6604,0,1,0,0,0,1,0
41470810,876846,2019-01-11,0.011001223,77.259575,0,0,1,1,0,0,0
46532053,153890,2019-03-18,0.0,96.9036,0,0,1,1,0,0,0
6453031,1061219,2017-11-30,0.00022224693,14.1036,1,0,0,0,0,0,1
41389667,746158,2019-01-14,0.00055561727,393.3644,0,0,1,1,0,0,0
9867010,1904334,2018-01-15,0.0,24.15,0,1,0,1,0,0,0
12773525,1138397,2018-01-16,0.0,13.5792,0,1,0,1,0,0,0
7466601,363425,2017-12-20,0.002666963,7.038,1,0,0,0,0,0,1
21968192,1167160,2018-06-05,0.0015557284,20.325253,0,1,0,0,1,0,0
22417309,1433211,2018-05-28,0.00022224693,1909.782,0,1,0,0,1,0,0
17347893,1715928,2018-04-10,0.0,9.4944,0,1,0,0,1,0,0
11260080,50356,2018-02-01,0.0010001111,83.4624,0,1,0,1,0,0,0
5326834,351570,2017-11-20,0.0,381.5976,1,0,0,0,0,0,1
46660185,2241968,2019-03-14,0.0,201.066,0,0,1,1,0,0,0
43171321,1953857,2019-02-06,0.0023335929,10.086545,0,0,1,1,0,0,0
14281698,1541028,2018-03-07,0.00033337035,46.0575,0,1,0,1,0,0,0
1144192,734051,2017-10-06,0.00022224693,788.40625,1,0,0,0,0,0,1
34242237,91846,2018-10-26,0.00044449384,35.8248,0,1,0,0,0,0,1
45528379,1171286,2019-01-29,0.0,72.2016,0,0,1,1,0,0,0
27276636,1311140,2018-07-12,0.0,2.2908,0,1,0,0,0,1,0
59227917,1992150,2019-08-09,0.0,22.08,0,0,1,0,0,1,0
51884192,1135433,2019-05-24,0.0,478.584,0,0,1,0,1,0,0
53576673,1184494,2019-05-16,0.0,728.8608,0,0,1,0,1,0,0
18305203,274010,2018-04-17,0.00033337035,12.9582,0,1,0,0,1,0,0
33860164,848327,2018-10-17,0.0054450496,59.4688,0,1,0,0,0,0,1
60169628,1049145,2019-08-20,0.000111123445,102.534,0,0,1,0,0,1,0
15169388,184102,2018-03-15,0.0023335929,247.8919,0,1,0,1,0,0,0
6591198,1040479,2017-11-08,0.0,133.1976,1,0,0,0,0,0,1
56767361,1450128,2019-07-16,0.000111123445,12.029,0,0,1,0,0,1,0
14582051,1078618,2018-03-08,0.000111123445,31.648,0,1,0,1,0,0,0
16053167,566917,2018-03-26,0.0,14.352,0,1,0,1,0,0,0
1846332,10758,2017-10-24,0.00022224693,13.502533,1,0,0,0,0,0,1
41260281,436729,2019-01-14,0.0054450496,94.741234,0,0,1,1,0,0,0
37683816,1647180,2018-12-05,0.0,260.13,0,1,0,0,0,0,1
38552759,1612220,2018-12-10,0.000111123445,7.337,0,1,0,0,0,0,1
53217218,511577,2019-06-07,0.0,443.118,0,0,1,0,1,0,0
13786396,2206273,2018-03-01,0.00022224693,33.1016,0,1,0,1,0,0,0
27864594,1773542,2018-08-13,0.0,121.9368,0,1,0,0,0,1,0
7430152,218909,2017-12-19,0.0,128.34,1,0,0,0,0,0,1
35915813,439866,2018-10-18,0.0032225805,22.1674,0,1,0,0,0,0,1
47096819,747951,2019-03-19,0.0021113458,73.554,0,0,1,1,0,0,0
54362546,1547889,2019-06-19,0.0010001111,35.04648,0,0,1,0,1,0,0
50429745,439866,2019-04-12,0.013223692,484.47668,0,0,1,0,1,0,0
40801178,507553,2019-01-09,0.00066674076,619.62,0,0,1,1,0,0,0
12819885,745135,2018-02-20,0.0015557284,170.89185,0,1,0,1,0,0,0
53495664,2271488,2019-06-12,0.00022224693,30.675867,0,0,1,0,1,0,0
37673359,9896,2018-12-04,0.00055561727,83.52067,0,1,0,0,0,0,1
41456349,1839598,2019-01-16,0.00022224693,8.071466,0,0,1,1,0,0,0
38735714,2031358,2018-12-18,0.000111123445,281.52,0,1,0,0,0,0,1
60940027,1842264,2019-08-27,0.0054450496,154.54454,0,0,1,0,0,1,0
22234569,596258,2018-06-14,0.00055561727,749.1744,0,1,0,0,1,0,0
20835512,1913887,2018-02-23,0.0018890988,4.0848,0,1,0,1,0,0,0
32356217,1698070,2018-10-05,0.0,88.0992,0,1,0,0,0,0,1
33207189,350554,2018-10-17,0.002666963,23.628912,0,1,0,0,0,0,1
13208059,352869,2018-02-22,0.0,57.4908,0,1,0,1,0,0,0
11814799,535769,2018-02-08,0.001444605,204.102,0,1,0,1,0,0,0
33133425,1943817,2018-10-17,0.002666963,76.310684,0,1,0,0,0,0,1
45584674,378412,2019-03-07,0.0,13.3308,0,0,1,1,0,0,0
47772543,2139022,2019-03-29,0.0010001111,12.8478,0,0,1,1,0,0,0
23706951,16891,2018-07-03,0.0,41.3172,0,1,0,0,0,1,0
56705609,2256597,2019-07-15,0.0,15.2628,0,0,1,0,0,1,0
60026934,1908365,2019-08-20,0.0,40.02,0,0,1,0,0,1,0
10897187,550307,2017-10-18,0.011001223,19.04676,1,0,0,0,0,0,1
